Trial,TraderTypes,TotalProfit
trial1548,MarketMaker,3094.0
trial1548,ZIP,2544.0
trial1549,MarketMaker,2292.0
trial1549,ZIP,2657.0
trial1550,MarketMaker,3434.0
trial1550,ZIP,2225.0
trial1551,MarketMaker,3396.0
trial1551,ZIP,3896.0
trial1552,MarketMaker,3594.0
trial1552,ZIP,2907.0
trial1553,MarketMaker,3177.0
trial1553,ZIP,3082.0
trial1554,MarketMaker,3990.0
trial1554,ZIP,2918.0
trial1555,MarketMaker,3167.0
trial1555,ZIP,2457.0
trial1556,MarketMaker,2747.0
trial1556,ZIP,4011.0
trial1557,MarketMaker,3187.0
trial1557,ZIP,3211.0
trial1558,MarketMaker,2632.0
trial1558,ZIP,3236.0
trial1559,MarketMaker,2867.0
trial1559,ZIP,3037.0
trial1560,MarketMaker,2749.0
trial1560,ZIP,2946.0
trial1561,MarketMaker,2571.0
trial1561,ZIP,2627.0
trial1562,MarketMaker,2418.0
trial1562,ZIP,4167.0
trial1563,MarketMaker,3368.0
trial1563,ZIP,3106.0
trial1564,MarketMaker,2802.0
trial1564,ZIP,2658.0
trial1565,MarketMaker,3613.0
trial1565,ZIP,3189.0
trial1566,MarketMaker,2955.0
trial1566,ZIP,3410.0
trial1567,MarketMaker,2763.0
trial1567,ZIP,2909.0
trial1568,MarketMaker,3321.0
trial1568,ZIP,2494.0
trial1569,MarketMaker,2632.0
trial1569,ZIP,3835.0
trial1570,MarketMaker,3408.0
trial1570,ZIP,3463.0
trial1571,MarketMaker,3914.0
trial1571,ZIP,3697.0
trial1572,MarketMaker,2908.0
trial1572,ZIP,3287.0
trial1573,MarketMaker,3141.0
trial1573,ZIP,3362.0
trial1574,MarketMaker,3282.0
trial1574,ZIP,4676.0
trial1575,MarketMaker,2620.0
trial1575,ZIP,3807.0
trial1576,MarketMaker,2843.0
trial1576,ZIP,2869.0
trial1577,MarketMaker,2488.0
trial1577,ZIP,2585.0
trial1578,MarketMaker,3088.0
trial1578,ZIP,3124.0
trial1579,MarketMaker,2577.0
trial1579,ZIP,2791.0
trial1580,MarketMaker,2904.0
trial1580,ZIP,2937.0
trial1581,MarketMaker,2269.0
trial1581,ZIP,3256.0
trial1582,MarketMaker,3016.0
trial1582,ZIP,2605.0
trial1583,MarketMaker,2861.0
trial1583,ZIP,2525.0
trial1584,MarketMaker,2083.0
trial1584,ZIP,2890.0
trial1585,MarketMaker,4010.0
trial1585,ZIP,3168.0
trial1586,MarketMaker,2996.0
trial1586,ZIP,3276.0
trial1587,MarketMaker,2915.0
trial1587,ZIP,3389.0
trial1588,MarketMaker,2875.0
trial1588,ZIP,2868.0
trial1589,MarketMaker,3319.0
trial1589,ZIP,4287.0
trial1590,MarketMaker,3272.0
trial1590,ZIP,3596.0
trial1591,MarketMaker,4172.0
trial1591,ZIP,3593.0
trial1592,MarketMaker,3091.0
trial1592,ZIP,3407.0
trial1593,MarketMaker,2998.0
trial1593,ZIP,3942.0
trial1594,MarketMaker,2345.0
trial1594,ZIP,2867.0
trial1595,MarketMaker,3230.0
trial1595,ZIP,3604.0
trial1596,MarketMaker,3475.0
trial1596,ZIP,2708.0
trial1597,MarketMaker,2573.0
trial1597,ZIP,4050.0
trial1598,MarketMaker,2846.0
trial1598,ZIP,3220.0
trial1599,MarketMaker,3597.0
trial1599,ZIP,3336.0
trial1600,MarketMaker,2412.0
trial1600,ZIP,3081.0
trial1601,MarketMaker,2349.0
trial1601,ZIP,3319.0
trial1602,MarketMaker,3693.0
trial1602,ZIP,3051.0
trial1603,MarketMaker,3725.0
trial1603,ZIP,3961.0
trial1604,MarketMaker,3541.0
trial1604,ZIP,2817.0
trial1605,MarketMaker,2923.0
trial1605,ZIP,2717.0
trial1606,MarketMaker,2406.0
trial1606,ZIP,2561.0
trial1607,MarketMaker,3428.0
trial1607,ZIP,2926.0
trial1608,MarketMaker,2768.0
trial1608,ZIP,3266.0
trial1609,MarketMaker,3563.0
trial1609,ZIP,2455.0
trial1610,MarketMaker,3921.0
trial1610,ZIP,2983.0
trial1611,MarketMaker,2712.0
trial1611,ZIP,3548.0
trial1612,MarketMaker,2924.0
trial1612,ZIP,2860.0
trial1613,MarketMaker,2565.0
trial1613,ZIP,3842.0
trial1614,MarketMaker,2297.0
trial1614,ZIP,3162.0
trial1615,MarketMaker,2739.0
trial1615,ZIP,4359.0
trial1616,MarketMaker,3141.0
trial1616,ZIP,2531.0
trial1617,MarketMaker,3295.0
trial1617,ZIP,2765.0
trial1618,MarketMaker,2518.0
trial1618,ZIP,3746.0
trial1619,MarketMaker,2904.0
trial1619,ZIP,2992.0
trial1620,MarketMaker,4095.0
trial1620,ZIP,3463.0
trial1621,MarketMaker,3005.0
trial1621,ZIP,3756.0
trial1622,MarketMaker,3346.0
trial1622,ZIP,3099.0
trial1623,MarketMaker,2823.0
trial1623,ZIP,3202.0
trial1624,MarketMaker,3492.0
trial1624,ZIP,3266.0
trial1625,MarketMaker,2508.0
trial1625,ZIP,3268.0
trial1626,MarketMaker,3810.0
trial1626,ZIP,3887.0
trial1627,MarketMaker,2869.0
trial1627,ZIP,3070.0
trial1628,MarketMaker,2936.0
trial1628,ZIP,3388.0
trial1629,MarketMaker,2819.0
trial1629,ZIP,3207.0
trial1630,MarketMaker,3455.0
trial1630,ZIP,3666.0
trial1631,MarketMaker,3485.0
trial1631,ZIP,3384.0
trial1632,MarketMaker,3514.0
trial1632,ZIP,3267.0
trial1633,MarketMaker,2500.0
trial1633,ZIP,3699.0
trial1634,MarketMaker,2437.0
trial1634,ZIP,3490.0
trial1635,MarketMaker,3219.0
trial1635,ZIP,3608.0
trial1636,MarketMaker,2818.0
trial1636,ZIP,4251.0
trial1637,MarketMaker,2995.0
trial1637,ZIP,3108.0
trial1638,MarketMaker,3423.0
trial1638,ZIP,3129.0
trial1639,MarketMaker,3087.0
trial1639,ZIP,3355.0
trial1640,MarketMaker,3251.0
trial1640,ZIP,2651.0
trial1641,MarketMaker,2845.0
trial1641,ZIP,3268.0
trial1642,MarketMaker,3302.0
trial1642,ZIP,3375.0
trial1643,MarketMaker,2742.0
trial1643,ZIP,3280.0
trial1644,MarketMaker,3245.0
trial1644,ZIP,3667.0
trial1645,MarketMaker,3534.0
trial1645,ZIP,3739.0
trial1646,MarketMaker,2703.0
trial1646,ZIP,3713.0
trial1647,MarketMaker,3541.0
trial1647,ZIP,2208.0
trial1648,MarketMaker,2270.0
trial1648,ZIP,3454.0
trial1649,MarketMaker,2797.0
trial1649,ZIP,3543.0
trial1650,MarketMaker,3422.0
trial1650,ZIP,2851.0
trial1651,MarketMaker,2563.0
trial1651,ZIP,3133.0
trial1652,MarketMaker,2843.0
trial1652,ZIP,3809.0
trial1653,MarketMaker,4444.0
trial1653,ZIP,3016.0
trial1654,MarketMaker,3489.0
trial1654,ZIP,3324.0
trial1655,MarketMaker,2993.0
trial1655,ZIP,2941.0
trial1656,MarketMaker,2633.0
trial1656,ZIP,3347.0
trial1657,MarketMaker,2543.0
trial1657,ZIP,2984.0
trial1658,MarketMaker,2681.0
trial1658,ZIP,3157.0
trial1659,MarketMaker,3496.0
trial1659,ZIP,3688.0
trial1660,MarketMaker,1863.0
trial1660,ZIP,3107.0
trial1661,MarketMaker,3171.0
trial1661,ZIP,3052.0
trial1662,MarketMaker,2931.0
trial1662,ZIP,3475.0
trial1663,MarketMaker,3556.0
trial1663,ZIP,3007.0
trial1664,MarketMaker,2466.0
trial1664,ZIP,4219.0
trial1665,MarketMaker,3294.0
trial1665,ZIP,3648.0
trial1666,MarketMaker,2907.0
trial1666,ZIP,3041.0
trial1667,MarketMaker,3322.0
trial1667,ZIP,3112.0
trial1668,MarketMaker,3062.0
trial1668,ZIP,3455.0
trial1669,MarketMaker,2627.0
trial1669,ZIP,2398.0
trial1670,MarketMaker,4210.0
trial1670,ZIP,3361.0
trial1671,MarketMaker,3251.0
trial1671,ZIP,3539.0
trial1672,MarketMaker,2534.0
trial1672,ZIP,3321.0
trial1673,MarketMaker,3716.0
trial1673,ZIP,2827.0
trial1674,MarketMaker,3738.0
trial1674,ZIP,3986.0
trial1675,MarketMaker,4209.0
trial1675,ZIP,3006.0
trial1676,MarketMaker,2985.0
trial1676,ZIP,3232.0
trial1677,MarketMaker,3148.0
trial1677,ZIP,2736.0
trial1678,MarketMaker,3524.0
trial1678,ZIP,3473.0
trial1679,MarketMaker,3164.0
trial1679,ZIP,3613.0
trial1680,MarketMaker,3159.0
trial1680,ZIP,3824.0
trial1681,MarketMaker,2891.0
trial1681,ZIP,2768.0
trial1682,MarketMaker,2734.0
trial1682,ZIP,2704.0
trial1683,MarketMaker,3396.0
trial1683,ZIP,2614.0
trial1684,MarketMaker,3618.0
trial1684,ZIP,2216.0
trial1685,MarketMaker,2808.0
trial1685,ZIP,3143.0
trial1686,MarketMaker,3287.0
trial1686,ZIP,2896.0
trial1687,MarketMaker,2609.0
trial1687,ZIP,3281.0
trial1688,MarketMaker,3109.0
trial1688,ZIP,3259.0
trial1689,MarketMaker,3171.0
trial1689,ZIP,3672.0
trial1690,MarketMaker,3182.0
trial1690,ZIP,2912.0
trial1691,MarketMaker,2597.0
trial1691,ZIP,3724.0
trial1692,MarketMaker,3269.0
trial1692,ZIP,2721.0
trial1693,MarketMaker,3193.0
trial1693,ZIP,3351.0
trial1694,MarketMaker,2759.0
trial1694,ZIP,3729.0
trial1695,MarketMaker,2656.0
trial1695,ZIP,2316.0
trial1696,MarketMaker,3393.0
trial1696,ZIP,3296.0
trial1697,MarketMaker,2628.0
trial1697,ZIP,3822.0
trial1698,MarketMaker,3163.0
trial1698,ZIP,2774.0
trial1699,MarketMaker,2821.0
trial1699,ZIP,3283.0
trial1700,MarketMaker,3433.0
trial1700,ZIP,3080.0
trial1701,MarketMaker,3276.0
trial1701,ZIP,2908.0
trial1702,MarketMaker,2018.0
trial1702,ZIP,2688.0
trial1703,MarketMaker,3143.0
trial1703,ZIP,3539.0
trial1704,MarketMaker,2549.0
trial1704,ZIP,2793.0
trial1705,MarketMaker,2945.0
trial1705,ZIP,3862.0
trial1706,MarketMaker,3265.0
trial1706,ZIP,3227.0
trial1707,MarketMaker,2969.0
trial1707,ZIP,2646.0
trial1708,MarketMaker,3203.0
trial1708,ZIP,3531.0
trial1709,MarketMaker,4004.0
trial1709,ZIP,3200.0
trial1710,MarketMaker,2985.0
trial1710,ZIP,3686.0
trial1711,MarketMaker,2912.0
trial1711,ZIP,3512.0
trial1712,MarketMaker,3380.0
trial1712,ZIP,3453.0
trial1713,MarketMaker,3264.0
trial1713,ZIP,2945.0
trial1714,MarketMaker,2838.0
trial1714,ZIP,2885.0
trial1715,MarketMaker,3121.0
trial1715,ZIP,2733.0
trial1716,MarketMaker,2807.0
trial1716,ZIP,3444.0
trial1717,MarketMaker,2963.0
trial1717,ZIP,3419.0
trial1718,MarketMaker,2693.0
trial1718,ZIP,3787.0
trial1719,MarketMaker,2908.0
trial1719,ZIP,2854.0
trial1720,MarketMaker,2627.0
trial1720,ZIP,3613.0
trial1721,MarketMaker,3212.0
trial1721,ZIP,3354.0
trial1722,MarketMaker,2959.0
trial1722,ZIP,3822.0
trial1723,MarketMaker,2450.0
trial1723,ZIP,3472.0
trial1724,MarketMaker,2879.0
trial1724,ZIP,3884.0
trial1725,MarketMaker,2597.0
trial1725,ZIP,2412.0
trial1726,MarketMaker,2540.0
trial1726,ZIP,3305.0
trial1727,MarketMaker,2896.0
trial1727,ZIP,3534.0
trial1728,MarketMaker,2739.0
trial1728,ZIP,4312.0
trial1729,MarketMaker,3487.0
trial1729,ZIP,3480.0
trial1730,MarketMaker,2630.0
trial1730,ZIP,3374.0
trial1731,MarketMaker,3322.0
trial1731,ZIP,3154.0
trial1732,MarketMaker,3128.0
trial1732,ZIP,3600.0
trial1733,MarketMaker,2857.0
trial1733,ZIP,3051.0
trial1734,MarketMaker,2911.0
trial1734,ZIP,3069.0
trial1735,MarketMaker,3194.0
trial1735,ZIP,2881.0
trial1736,MarketMaker,1794.0
trial1736,ZIP,3681.0
trial1737,MarketMaker,3476.0
trial1737,ZIP,3820.0
trial1738,MarketMaker,3517.0
trial1738,ZIP,3659.0
trial1739,MarketMaker,3727.0
trial1739,ZIP,3031.0
trial1740,MarketMaker,2684.0
trial1740,ZIP,3013.0
trial1741,MarketMaker,3198.0
trial1741,ZIP,2838.0
trial1742,MarketMaker,3082.0
trial1742,ZIP,2609.0
trial1743,MarketMaker,3272.0
trial1743,ZIP,2468.0
trial1744,MarketMaker,2418.0
trial1744,ZIP,3353.0
trial1745,MarketMaker,2741.0
trial1745,ZIP,3749.0
trial1746,MarketMaker,2236.0
trial1746,ZIP,3378.0
trial1747,MarketMaker,2707.0
trial1747,ZIP,2941.0
trial1748,MarketMaker,2296.0
trial1748,ZIP,3748.0
trial1749,MarketMaker,3207.0
trial1749,ZIP,3278.0
trial1750,MarketMaker,3435.0
trial1750,ZIP,3074.0
trial1751,MarketMaker,2894.0
trial1751,ZIP,3910.0
trial1752,MarketMaker,2815.0
trial1752,ZIP,3904.0
trial1753,MarketMaker,2941.0
trial1753,ZIP,2911.0
trial1754,MarketMaker,2732.0
trial1754,ZIP,3396.0
trial1755,MarketMaker,2418.0
trial1755,ZIP,3000.0
trial1756,MarketMaker,2914.0
trial1756,ZIP,2702.0
trial1757,MarketMaker,1872.0
trial1757,ZIP,3553.0
trial1758,MarketMaker,3032.0
trial1758,ZIP,2802.0
trial1759,MarketMaker,3085.0
trial1759,ZIP,3785.0
trial1760,MarketMaker,2805.0
trial1760,ZIP,3321.0
trial1761,MarketMaker,3492.0
trial1761,ZIP,3756.0
trial1762,MarketMaker,3114.0
trial1762,ZIP,3594.0
trial1763,MarketMaker,3318.0
trial1763,ZIP,3247.0
trial1764,MarketMaker,3000.0
trial1764,ZIP,3511.0
trial1765,MarketMaker,3765.0
trial1765,ZIP,3138.0
trial1766,MarketMaker,2483.0
trial1766,ZIP,3572.0
trial1767,MarketMaker,3697.0
trial1767,ZIP,2911.0
trial1768,MarketMaker,3037.0
trial1768,ZIP,3495.0
trial1769,MarketMaker,3918.0
trial1769,ZIP,2834.0
trial1770,MarketMaker,2933.0
trial1770,ZIP,2423.0
trial1771,MarketMaker,2679.0
trial1771,ZIP,3898.0
trial1772,MarketMaker,2649.0
trial1772,ZIP,3358.0
trial1773,MarketMaker,3246.0
trial1773,ZIP,2858.0
trial1774,MarketMaker,2679.0
trial1774,ZIP,2561.0
trial1775,MarketMaker,2642.0
trial1775,ZIP,3218.0
trial1776,MarketMaker,3316.0
trial1776,ZIP,2450.0
trial1777,MarketMaker,2582.0
trial1777,ZIP,2594.0
trial1778,MarketMaker,2914.0
trial1778,ZIP,2198.0
trial1779,MarketMaker,3049.0
trial1779,ZIP,2807.0
trial1780,MarketMaker,3376.0
trial1780,ZIP,3644.0
trial1781,MarketMaker,3144.0
trial1781,ZIP,3426.0
trial1782,MarketMaker,2613.0
trial1782,ZIP,4016.0
trial1783,MarketMaker,3409.0
trial1783,ZIP,2270.0
trial1784,MarketMaker,3301.0
trial1784,ZIP,4023.0
trial1785,MarketMaker,3313.0
trial1785,ZIP,3204.0
trial1786,MarketMaker,2425.0
trial1786,ZIP,2365.0
trial1787,MarketMaker,2490.0
trial1787,ZIP,3965.0
trial1788,MarketMaker,2983.0
trial1788,ZIP,4089.0
trial1789,MarketMaker,3516.0
trial1789,ZIP,3438.0
trial1790,MarketMaker,3338.0
trial1790,ZIP,3109.0
trial1791,MarketMaker,3926.0
trial1791,ZIP,3209.0
trial1792,MarketMaker,3527.0
trial1792,ZIP,2927.0
trial1793,MarketMaker,2805.0
trial1793,ZIP,2756.0
trial1794,MarketMaker,3182.0
trial1794,ZIP,3597.0
trial1795,MarketMaker,2879.0
trial1795,ZIP,3429.0
trial1796,MarketMaker,2841.0
trial1796,ZIP,3143.0
trial1797,MarketMaker,3763.0
trial1797,ZIP,3111.0
trial1798,MarketMaker,2675.0
trial1798,ZIP,2986.0
trial1799,MarketMaker,3057.0
trial1799,ZIP,3603.0
trial1800,MarketMaker,2636.0
trial1800,ZIP,2980.0
trial1801,MarketMaker,2897.0
trial1801,ZIP,4033.0
trial1802,MarketMaker,3467.0
trial1802,ZIP,3000.0
trial1803,MarketMaker,2382.0
trial1803,ZIP,2328.0
trial1804,MarketMaker,2806.0
trial1804,ZIP,3477.0
trial1805,MarketMaker,3141.0
trial1805,ZIP,3071.0
trial1806,MarketMaker,2722.0
trial1806,ZIP,2866.0
trial1807,MarketMaker,2990.0
trial1807,ZIP,3600.0
trial1808,MarketMaker,3799.0
trial1808,ZIP,2983.0
trial1809,MarketMaker,3061.0
trial1809,ZIP,2968.0
trial1810,MarketMaker,3460.0
trial1810,ZIP,3078.0
trial1811,MarketMaker,3122.0
trial1811,ZIP,2824.0
trial1812,MarketMaker,2438.0
trial1812,ZIP,2689.0
trial1813,MarketMaker,2488.0
trial1813,ZIP,3050.0
trial1814,MarketMaker,3042.0
trial1814,ZIP,3383.0
trial1815,MarketMaker,3160.0
trial1815,ZIP,3165.0
trial1816,MarketMaker,3525.0
trial1816,ZIP,2400.0
trial1817,MarketMaker,4347.0
trial1817,ZIP,3070.0
trial1818,MarketMaker,3627.0
trial1818,ZIP,3138.0
trial1819,MarketMaker,2704.0
trial1819,ZIP,2360.0
trial1820,MarketMaker,2643.0
trial1820,ZIP,3482.0
trial1821,MarketMaker,3234.0
trial1821,ZIP,2011.0
trial1822,MarketMaker,3437.0
trial1822,ZIP,3268.0
trial1823,MarketMaker,2898.0
trial1823,ZIP,3886.0
trial1824,MarketMaker,2591.0
trial1824,ZIP,2913.0
trial1825,MarketMaker,3209.0
trial1825,ZIP,3885.0
trial1826,MarketMaker,3800.0
trial1826,ZIP,4176.0
trial1827,MarketMaker,2704.0
trial1827,ZIP,3295.0
trial1828,MarketMaker,2961.0
trial1828,ZIP,2756.0
trial1829,MarketMaker,3052.0
trial1829,ZIP,4020.0
trial1830,MarketMaker,2805.0
trial1830,ZIP,3801.0
trial1831,MarketMaker,3133.0
trial1831,ZIP,3936.0
trial1832,MarketMaker,3821.0
trial1832,ZIP,2440.0
trial1833,MarketMaker,2659.0
trial1833,ZIP,3250.0
trial1834,MarketMaker,3224.0
trial1834,ZIP,3818.0
trial1835,MarketMaker,3889.0
trial1835,ZIP,2721.0
trial1836,MarketMaker,3247.0
trial1836,ZIP,3473.0
trial1837,MarketMaker,3438.0
trial1837,ZIP,1889.0
trial1838,MarketMaker,3349.0
trial1838,ZIP,3666.0
trial1839,MarketMaker,2456.0
trial1839,ZIP,4307.0
trial1840,MarketMaker,3203.0
trial1840,ZIP,2304.0
trial1841,MarketMaker,3224.0
trial1841,ZIP,3093.0
trial1842,MarketMaker,2906.0
trial1842,ZIP,3153.0
trial1843,MarketMaker,2454.0
trial1843,ZIP,3144.0
trial1844,MarketMaker,2844.0
trial1844,ZIP,2619.0
trial1845,MarketMaker,3291.0
trial1845,ZIP,3788.0
trial1846,MarketMaker,2983.0
trial1846,ZIP,2479.0
trial1847,MarketMaker,3308.0
trial1847,ZIP,3710.0
trial1848,MarketMaker,2435.0
trial1848,ZIP,3333.0
trial1849,MarketMaker,2049.0
trial1849,ZIP,3006.0
trial1850,MarketMaker,3635.0
trial1850,ZIP,3311.0
trial1851,MarketMaker,3917.0
trial1851,ZIP,2776.0
trial1852,MarketMaker,3281.0
trial1852,ZIP,2616.0
trial1853,MarketMaker,3372.0
trial1853,ZIP,3057.0
trial1854,MarketMaker,3558.0
trial1854,ZIP,3289.0
trial1855,MarketMaker,3294.0
trial1855,ZIP,2289.0
trial1856,MarketMaker,3016.0
trial1856,ZIP,2962.0
trial1857,MarketMaker,2976.0
trial1857,ZIP,2737.0
trial1858,MarketMaker,3029.0
trial1858,ZIP,3511.0
trial1859,MarketMaker,3628.0
trial1859,ZIP,3425.0
trial1860,MarketMaker,3967.0
trial1860,ZIP,3468.0
trial1861,MarketMaker,3047.0
trial1861,ZIP,3740.0
trial1862,MarketMaker,2898.0
trial1862,ZIP,3414.0
trial1863,MarketMaker,3099.0
trial1863,ZIP,3557.0
trial1864,MarketMaker,2319.0
trial1864,ZIP,3906.0
trial1865,MarketMaker,3293.0
trial1865,ZIP,2754.0
trial1866,MarketMaker,2499.0
trial1866,ZIP,3261.0
trial1867,MarketMaker,2488.0
trial1867,ZIP,2781.0
trial1868,MarketMaker,2577.0
trial1868,ZIP,2938.0
trial1869,MarketMaker,3339.0
trial1869,ZIP,2830.0
trial1870,MarketMaker,2902.0
trial1870,ZIP,2676.0
trial1871,MarketMaker,2860.0
trial1871,ZIP,3017.0
trial1872,MarketMaker,2918.0
trial1872,ZIP,3790.0
trial1873,MarketMaker,3000.0
trial1873,ZIP,3319.0
trial1874,MarketMaker,3702.0
trial1874,ZIP,3746.0
trial1875,MarketMaker,3150.0
trial1875,ZIP,2651.0
trial1876,MarketMaker,2899.0
trial1876,ZIP,3482.0
trial1877,MarketMaker,3240.0
trial1877,ZIP,3657.0
trial1878,MarketMaker,2621.0
trial1878,ZIP,3884.0
trial1879,MarketMaker,3628.0
trial1879,ZIP,2406.0
trial1880,MarketMaker,3299.0
trial1880,ZIP,2689.0
trial1881,MarketMaker,3614.0
trial1881,ZIP,3298.0
trial1882,MarketMaker,2858.0
trial1882,ZIP,3500.0
trial1883,MarketMaker,3165.0
trial1883,ZIP,3434.0
trial1884,MarketMaker,2902.0
trial1884,ZIP,2655.0
trial1885,MarketMaker,2301.0
trial1885,ZIP,3478.0
trial1886,MarketMaker,1984.0
trial1886,ZIP,3105.0
trial1887,MarketMaker,3657.0
trial1887,ZIP,3319.0
trial1888,MarketMaker,3565.0
trial1888,ZIP,2546.0
trial1889,MarketMaker,2779.0
trial1889,ZIP,2453.0
trial1890,MarketMaker,3485.0
trial1890,ZIP,3878.0
trial1891,MarketMaker,3356.0
trial1891,ZIP,3234.0
trial1892,MarketMaker,3570.0
trial1892,ZIP,3007.0
trial1893,MarketMaker,2631.0
trial1893,ZIP,3073.0
trial1894,MarketMaker,3773.0
trial1894,ZIP,3294.0
trial1895,MarketMaker,2516.0
trial1895,ZIP,2451.0
trial1896,MarketMaker,2807.0
trial1896,ZIP,2828.0
trial1897,MarketMaker,3873.0
trial1897,ZIP,3512.0
trial1898,MarketMaker,3113.0
trial1898,ZIP,2629.0
trial1899,MarketMaker,3123.0
trial1899,ZIP,3665.0
trial1900,MarketMaker,2476.0
trial1900,ZIP,3892.0
trial1901,MarketMaker,2387.0
trial1901,ZIP,2679.0
trial1902,MarketMaker,3124.0
trial1902,ZIP,3233.0
trial1903,MarketMaker,2839.0
trial1903,ZIP,2826.0
trial1904,MarketMaker,3096.0
trial1904,ZIP,2719.0
trial1905,MarketMaker,2590.0
trial1905,ZIP,3621.0
trial1906,MarketMaker,3559.0
trial1906,ZIP,3100.0
trial1907,MarketMaker,2556.0
trial1907,ZIP,3445.0
trial1908,MarketMaker,3285.0
trial1908,ZIP,3218.0
trial1909,MarketMaker,3085.0
trial1909,ZIP,3879.0
trial1910,MarketMaker,2585.0
trial1910,ZIP,2940.0
trial1911,MarketMaker,3283.0
trial1911,ZIP,2341.0
trial1912,MarketMaker,3252.0
trial1912,ZIP,3155.0
trial1913,MarketMaker,2866.0
trial1913,ZIP,2976.0
trial1914,MarketMaker,3356.0
trial1914,ZIP,3603.0
trial1915,MarketMaker,3214.0
trial1915,ZIP,3637.0
trial1916,MarketMaker,2350.0
trial1916,ZIP,4184.0
trial1917,MarketMaker,3250.0
trial1917,ZIP,3303.0
trial1918,MarketMaker,2713.0
trial1918,ZIP,3148.0
trial1919,MarketMaker,3075.0
trial1919,ZIP,2893.0
trial1920,MarketMaker,2645.0
trial1920,ZIP,3337.0
trial1921,MarketMaker,3317.0
trial1921,ZIP,3275.0
trial1922,MarketMaker,1930.0
trial1922,ZIP,2922.0
trial1923,MarketMaker,3169.0
trial1923,ZIP,2746.0
trial1924,MarketMaker,3221.0
trial1924,ZIP,3154.0
trial1925,MarketMaker,2930.0
trial1925,ZIP,2904.0
trial1926,MarketMaker,3442.0
trial1926,ZIP,3152.0
trial1927,MarketMaker,3265.0
trial1927,ZIP,2453.0
trial1928,MarketMaker,2816.0
trial1928,ZIP,3781.0
trial1929,MarketMaker,3367.0
trial1929,ZIP,4192.0
trial1930,MarketMaker,3952.0
trial1930,ZIP,2794.0
trial1931,MarketMaker,3656.0
trial1931,ZIP,2982.0
trial1932,MarketMaker,2718.0
trial1932,ZIP,3576.0
trial1933,MarketMaker,3226.0
trial1933,ZIP,3375.0
trial1934,MarketMaker,3937.0
trial1934,ZIP,2946.0
trial1935,MarketMaker,3164.0
trial1935,ZIP,3327.0
trial1936,MarketMaker,3294.0
trial1936,ZIP,3351.0
trial1937,MarketMaker,3045.0
trial1937,ZIP,3444.0
trial1938,MarketMaker,3464.0
trial1938,ZIP,3368.0
trial1939,MarketMaker,2953.0
trial1939,ZIP,3575.0
trial1940,MarketMaker,2753.0
trial1940,ZIP,2408.0
trial1941,MarketMaker,2813.0
trial1941,ZIP,2878.0
trial1942,MarketMaker,3228.0
trial1942,ZIP,3472.0
trial1943,MarketMaker,3033.0
trial1943,ZIP,2805.0
trial1944,MarketMaker,2763.0
trial1944,ZIP,3488.0
trial1945,MarketMaker,3741.0
trial1945,ZIP,2731.0
trial1946,MarketMaker,3241.0
trial1946,ZIP,2952.0
trial1947,MarketMaker,3311.0
trial1947,ZIP,3527.0
trial1948,MarketMaker,3216.0
trial1948,ZIP,4111.0
trial1949,MarketMaker,2124.0
trial1949,ZIP,3007.0
trial1950,MarketMaker,3618.0
trial1950,ZIP,3073.0
trial1951,MarketMaker,3122.0
trial1951,ZIP,3137.0
trial1952,MarketMaker,3150.0
trial1952,ZIP,3523.0
trial1953,MarketMaker,3173.0
trial1953,ZIP,3129.0
trial1954,MarketMaker,3035.0
trial1954,ZIP,2987.0
trial1955,MarketMaker,3132.0
trial1955,ZIP,3430.0
trial1956,MarketMaker,2884.0
trial1956,ZIP,3018.0
trial1957,MarketMaker,3250.0
trial1957,ZIP,3704.0
trial1958,MarketMaker,2556.0
trial1958,ZIP,3599.0
trial1959,MarketMaker,1990.0
trial1959,ZIP,2672.0
trial1960,MarketMaker,2682.0
trial1960,ZIP,2555.0
trial1961,MarketMaker,2333.0
trial1961,ZIP,3756.0
trial1962,MarketMaker,4475.0
trial1962,ZIP,2537.0
trial1963,MarketMaker,2749.0
trial1963,ZIP,3752.0
trial1964,MarketMaker,3123.0
trial1964,ZIP,3162.0
trial1965,MarketMaker,2718.0
trial1965,ZIP,3924.0
trial1966,MarketMaker,2953.0
trial1966,ZIP,4056.0
trial1967,MarketMaker,3390.0
trial1967,ZIP,2446.0
trial1968,MarketMaker,3683.0
trial1968,ZIP,2468.0
trial1969,MarketMaker,3023.0
trial1969,ZIP,3392.0
trial1970,MarketMaker,3521.0
trial1970,ZIP,3857.0
trial1971,MarketMaker,2222.0
trial1971,ZIP,3644.0
trial1972,MarketMaker,3776.0
trial1972,ZIP,3503.0
trial1973,MarketMaker,3651.0
trial1973,ZIP,3421.0
trial1974,MarketMaker,3399.0
trial1974,ZIP,2988.0
trial1975,MarketMaker,2903.0
trial1975,ZIP,3418.0
trial1976,MarketMaker,3717.0
trial1976,ZIP,3218.0
trial1977,MarketMaker,2954.0
trial1977,ZIP,3029.0
trial1978,MarketMaker,3422.0
trial1978,ZIP,3487.0
trial1979,MarketMaker,3151.0
trial1979,ZIP,2953.0
trial1980,MarketMaker,3440.0
trial1980,ZIP,3282.0
trial1981,MarketMaker,2934.0
trial1981,ZIP,3746.0
trial1982,MarketMaker,3214.0
trial1982,ZIP,2917.0
trial1983,MarketMaker,2881.0
trial1983,ZIP,2838.0
trial1984,MarketMaker,2586.0
